i	j	weight
54	128	312315
54	129	428864
54	130	294311
54	131	454377
54	132	544653
54	133	806075
54	134	550671
54	135	509570
54	136	266565
54	137	358111
54	138	479704
54	139	840242
54	140	299881
55	56	571580
55	57	802847
55	58	887522
55	59	377945
55	60	625629
55	61	763391
55	62	412066
55	63	267007
55	64	338706
55	65	604714
55	66	804974
55	67	573013
55	68	726593
55	69	264434
55	70	437566
55	71	539651
55	72	0
55	73	360585
55	74	696576
55	75	560725
55	76	686918
55	77	356034
55	78	696353
55	79	758739
55	80	528656
55	81	534956
55	82	0
55	83	428361
55	84	696757
55	85	369596
55	86	359408
55	87	696353
55	88	527794
55	89	560618
55	90	758739
55	91	398072
55	92	726791
55	93	0
55	94	369596
55	95	427098
55	96	527794
55	97	359401
55	98	807511
55	99	536933
55	100	769876
55	101	398072
55	102	758052
55	103	699734
55	104	535057
55	105	559506
55	106	756159
55	107	369654
55	108	737244
55	109	425799
55	110	0
55	111	498775
55	112	486160
55	113	595721
55	114	398181
55	115	359401
55	116	727252
55	117	559278
55	118	639607
55	119	806431
55	120	699401
55	121	716358
55	122	541961
55	123	0
55	124	498593
55	125	424920
55	126	727426
55	127	373415
55	128	485851
55	129	537691
55	130	359401
55	131	479408
55	132	817931
55	133	698571
55	134	0
55	135	623000
55	136	336000
55	137	757223
55	138	797083
55	139	647691
55	140	411035
56	57	495544
56	58	913711
56	59	601245
56	60	588559
56	61	442806
56	62	452695
56	63	370137
56	64	387177
56	65	891509
56	66	399653
56	67	603896
56	68	442065
56	69	351781
56	70	682940
56	71	683526
56	72	531544
56	73	416918
56	74	839202
56	75	887328
56	76	711860
56	77	541622
56	78	0
56	79	456850
56	80	594855
56	81	681808
56	82	517973
56	83	668879
56	84	839318
56	85	433616
56	86	543262
56	87	0
56	88	594154
56	89	887284
56	90	456850
56	91	401921
56	92	704549
56	93	515193
56	94	433616
56	95	603678
56	96	594154
56	97	541349
56	98	405501
56	99	0
56	100	838476
56	101	401921
56	102	454649
56	103	623316
56	104	681901
56	105	874748
56	106	0
56	107	419082
56	108	887063
56	109	595873
56	110	511255
56	111	681978
56	112	543844
56	113	0
56	114	401816
56	115	541349
56	116	474066
56	117	842821
56	118	0
56	119	405051
56	120	623560
56	121	684446
56	122	412405
56	123	421626
56	124	681940
56	125	570917
56	126	685050
56	127	411231
56	128	543783
56	129	777813
56	130	541349
56	131	0
56	132	782621
56	133	623851
56	134	570051
56	135	0
56	136	430870
56	137	454323
56	138	381088
56	139	0
56	140	398341
57	58	868725
57	59	374353
57	60	570313
57	61	617669
57	62	410850
57	63	296018
57	64	345418
57	65	547341
57	66	676621
57	67	508369
57	68	490625
57	69	280640
57	70	408511
57	71	507675
57	72	591654
57	73	369439
57	74	856176
57	75	539223
57	76	0
57	77	356546
57	78	622201
57	79	524345
57	80	496011
57	81	503374
57	82	731131
57	83	805296
57	84	856005
57	85	370629
57	86	359163
57	87	622201
57	88	495251
57	89	539108
57	90	524345
57	91	374438
57	92	0
57	93	708582
57	94	370629
57	95	804281
57	96	495251
57	97	359173
57	98	680007
57	99	471856
57	100	858716
57	101	374438
57	102	524322
57	103	0
57	104	503497
57	105	538572
57	106	651750
57	107	370697
57	108	848446
57	109	803207
57	110	707753
57	111	481065
57	112	431898
57	113	531589
57	114	374518
57	115	359173
57	116	541822
57	117	538640
57	118	608302
57	119	678669
57	120	0
57	121	583258
57	122	458590
57	123	703877
57	124	480909
57	125	802470
57	126	583375
57	127	378598
57	128	431645
57	129	510885
57	130	359173
57	131	418287
57	132	715707
57	133	0
57	134	740794
57	135	565199
57	136	343079
57	137	523322
57	138	680041
57	139	720666
57	140	379758
58	59	424107
58	60	632801
58	61	614585
58	62	524265
58	63	385904
58	64	409961
58	65	694084
58	66	565196
58	67	681923
58	68	557324
58	69	380550
58	70	457072
58	71	603802
58	72	869227
58	73	447052
58	74	796116
58	75	678890
58	76	798577
58	77	409234
58	78	0
58	79	582403
58	80	607808
58	81	621207
58	82	781917
58	83	894337
58	84	882504
58	85	428321
58	86	410611
58	87	0
58	88	607106
58	89	678783
58	90	582403
58	91	448852
58	92	770605
58	93	858687
58	94	428321
58	95	893512
58	96	607106
58	97	410661
58	98	593919
58	99	745572
58	100	883052
58	101	448852
58	102	581225
58	103	769478
58	104	600655
58	105	679250
58	106	0
58	107	428423
58	108	784227
58	109	891363
58	110	859017
58	111	600850
58	112	535129
58	113	790053
58	114	448843
58	115	410661
58	116	643029
58	117	679757
58	118	0
58	119	593285
58	120	775664
58	121	668264
58	122	519735
58	123	679632
58	124	600750
58	125	889628
58	126	662308
58	127	455844
58	128	534981
58	129	564086
58	130	410661
58	131	805387
58	132	782429
58	133	772050
58	134	870069
58	135	855572
58	136	407880
58	137	580709
58	138	566877
58	139	0
58	140	461048
59	60	833494
59	61	543670
59	62	538258
59	63	578282
59	64	755483
59	65	816976
59	66	314601
59	67	403219
59	68	448091
59	69	404765
59	70	867248
59	71	795080
59	72	366084
59	73	777679
59	74	555271
59	75	850670
59	76	386830
59	77	0
59	78	576106
59	79	425873
59	80	512201
59	81	720298
59	82	362781
59	83	326278
59	84	518817
59	85	772340
59	86	0
59	87	576106
59	88	511573
59	89	850778
59	90	425873
59	91	512005
59	92	376583
59	93	344453
59	94	772340
59	95	326266
59	96	511573
59	97	0
59	98	314257
59	99	634719
59	100	550076
59	101	512005
59	102	421950
59	103	376929
59	104	720050
59	105	848170
59	106	543815
59	107	766168
59	108	442419
59	109	326306
59	110	342501
59	111	799220
59	112	511424
59	113	643888
59	114	511526
59	115	0
59	116	407442
59	117	846763
59	118	525280
59	119	314211
59	120	335559
59	121	560015
59	122	421965
59	123	335755
59	124	719842
59	125	326334
59	126	560120
59	127	545800
59	128	511647
59	129	842630
59	130	0
59	131	541071
59	132	439964
59	133	335637
59	134	306963
59	135	557751
59	136	763195
59	137	422151
59	138	281218
59	139	467672
59	140	411969
60	61	606779
60	62	765051
60	63	629441
60	64	974006
60	65	832025
60	66	489193
60	67	826048
60	68	663179
60	69	482583
60	70	823798
60	71	0
60	72	595176
60	73	925860
60	74	828038
60	75	834192
60	76	544705
60	77	933245
60	78	676329
60	79	642495
60	80	732279
60	81	0
60	82	590874
60	83	449873
60	84	828177
60	85	814177
60	86	797180
60	87	676329
60	88	730911
60	89	834165
60	90	642495
60	91	644096
60	92	565641
60	93	579465
60	94	814177
60	95	449790
60	96	730911
60	97	797145
60	98	489003
60	99	594691
60	100	824806
60	101	644096
60	102	638832
60	103	558473
60	104	0
60	105	831326
60	106	678961
60	107	826304
60	108	766664
60	109	449759
60	110	577316
60	111	0
60	112	730844
60	113	637951
60	114	643797
60	115	797145
60	116	619962
60	117	829935
60	118	664550
60	119	488892
60	120	493073
60	121	788113
60	122	502713
60	123	549008
60	124	0
60	125	449740
60	126	788172
60	127	764580
60	128	730925
60	129	826931
60	130	797145
60	131	424128
60	132	764771
60	133	493105
60	134	545316
60	135	722495
60	136	812736
60	137	638825
60	138	437573
60	139	603579
60	140	535078
61	62	807576
61	63	749599
61	64	630048
61	65	528122
61	66	892897
61	67	534497
61	68	826049
61	69	838163
61	70	501375
61	71	607909
61	72	805513
61	73	741244
61	74	678779
61	75	491232
61	76	592326
61	77	596745
61	78	492144
61	79	0
61	80	709509
61	81	606033
61	82	804074
61	83	513758
61	84	678509
61	85	694837
61	86	543526
61	87	492144
61	88	728411
61	89	491194
61	90	0
61	91	820469
61	92	578025
61	93	763447
61	94	694837
61	95	513261
61	96	728411
61	97	543470
61	98	803149
61	99	439460
61	100	678448
61	101	820469
61	102	0
61	103	577936
61	104	605981
61	105	488853
61	106	524885
61	107	694801
61	108	544075
61	109	512741
61	110	763057
61	111	606099
61	112	728239
61	113	473089
61	114	819360
61	115	543470
61	116	747350
61	117	487887
61	118	464242
61	119	801226
61	120	577893
61	121	546088
61	122	0
61	123	802019
61	124	606008
61	125	512385
61	126	642252
61	127	754467
61	128	728164
61	129	486590
61	130	543470
61	131	349910
61	132	525421
61	133	577537
61	134	645372
61	135	469622
61	136	635746
61	137	0
61	138	803203
61	139	490753
61	140	814705
62	63	774129
62	64	851042
62	65	586556
62	66	369570
62	67	742831
62	68	795511
62	69	714961
62	70	490144
62	71	745394
62	72	446939
62	73	740335
62	74	669090
62	75	446681
62	76	374930
62	77	673740
62	78	512182
62	79	718971
62	80	0
62	81	740318
62	82	445423
62	83	279049
62	84	669156
62	85	748180
62	86	537834
62	87	512182
62	88	0
62	89	446591
62	90	718971
62	91	783088
62	92	403384
62	93	404928
62	94	748180
62	95	278708
62	96	0
62	97	537764
62	98	368935
62	99	453487
62	100	661986
62	101	783088
62	102	714354
62	103	368150
62	104	740170
62	105	441612
62	106	483284
62	107	748193
62	108	450630
62	109	278411
62	110	406139
62	111	740401
62	112	0
62	113	489875
62	114	783045
62	115	537764
62	116	689439
62	117	439426
62	118	482603
62	119	368867
62	120	331917
62	121	741698
62	122	674885
62	123	421869
62	124	740187
62	125	278214
62	126	740851
62	127	641130
62	128	0
62	129	435960
62	130	537764
62	131	319959
62	132	452575
62	133	331758
62	134	337942
62	135	500962
62	136	849784
62	137	714262
62	138	319918
62	139	435635
62	140	715901
63	64	948248
63	65	396974
63	66	258008
63	67	337531
63	68	420565
63	69	958638
63	70	426186
63	71	658886
63	72	298203
63	73	0
63	74	416407
63	75	448205
63	76	286220
63	77	726220
63	78	426521
63	79	477494
63	80	700801
63	81	589497
63	82	296734
63	83	219889
63	84	416574
63	85	0
63	86	577716
63	87	426521
63	88	700856
63	89	448300
63	90	477494
63	91	0
63	92	289490
63	93	267471
63	94	0
63	95	219665
63	96	700856
63	97	577505
63	98	265287
63	99	401170
63	100	409235
63	101	0
63	102	472963
63	103	269687
63	104	589007
63	105	442244
63	106	429204
63	107	0
63	108	280121
63	109	219479
63	110	268412
63	111	588573
63	112	700405
63	113	403031
63	114	0
63	115	577505
63	116	389329
63	117	439212
63	118	426466
63	119	265434
63	120	238482
63	121	352589
63	122	523898
63	123	280188
63	124	588707
63	125	219354
63	126	351845
63	127	0
63	128	643447
63	129	431926
63	130	577505
63	131	302307
63	132	275727
63	133	238393
63	134	215436
63	135	420757
63	136	862345
63	137	473464
63	138	265555
63	139	374154
63	140	951450
64	65	432670
64	66	313829
64	67	414807
64	68	498407
64	69	486339
64	70	503529
64	71	903782
64	72	353369
64	73	0
64	74	496170
64	75	528759
64	76	336852
64	77	671300
64	78	455254
64	79	471391
64	80	755202
64	81	814721
64	82	352466
64	83	268438
64	84	496411
64	85	0
64	86	754670
64	87	455254
64	88	754901
64	89	528894
64	90	471391
64	91	754655
64	92	339409
64	93	320895
64	94	0
64	95	268311
64	96	754901
64	97	754482
64	98	313209
64	99	434448
64	100	489569
64	101	754655
64	102	467030
64	103	326463
64	104	814428
64	105	522201
64	106	470250
64	107	0
64	108	361631
64	109	268233
64	110	321970
64	111	826361
64	112	754678
64	113	441385
64	114	754190
64	115	754482
64	116	453741
64	117	518753
64	118	459911
64	119	313240
64	120	285609
64	121	466579
64	122	512197
64	123	335339
64	124	814220
64	125	268181
64	126	466332
64	127	863834
64	128	754881
64	129	509900
64	130	754482
64	131	330906
64	132	357924
64	133	285604
64	134	277079
64	135	457737
64	136	0
64	137	467343
64	138	296328
64	139	402137
64	140	471804
65	66	468562
65	67	772638
65	68	579223
65	69	376338
65	70	895762
65	71	833364
65	72	568658
65	73	479330
65	74	816134
65	75	0
65	76	577920
65	77	696202
65	78	861785
65	79	580335
65	80	797468
65	81	779651
65	82	567289
65	83	477675
65	84	814603
65	85	510474
65	86	708131
65	87	861785
65	88	796981
65	89	0
65	90	580335
65	91	453784
65	92	573703
65	93	566533
65	94	510474
65	95	477880
65	96	796981
65	97	695774
65	98	469014
65	99	0
65	100	814093
65	101	453784
65	102	577762
65	103	574074
65	104	832303
65	105	0
65	106	874557
65	107	479708
65	108	817108
65	109	478164
65	110	562687
65	111	832331
65	112	730063
65	113	0
65	114	453602
65	115	695774
65	116	558370
65	117	0
65	118	827409
65	119	468706
65	120	533646
65	121	796501
65	122	494421
65	123	497945
65	124	832313
65	125	478357
65	126	796933
65	127	468678
65	128	730042
65	129	900357
65	130	695774
65	131	853077
65	132	774728
65	133	533887
65	134	552615
65	135	0
65	136	505967
65	137	577572
65	138	428662
65	139	748275
65	140	447449
66	67	407889
66	68	675271
66	69	251151
66	70	346010
66	71	401671
66	72	0
66	73	346428
66	74	599328
66	75	403834
66	76	629926
66	77	316379
66	78	466251
66	79	728442
66	80	450921
66	81	396938
66	82	0
66	83	474437
66	84	617336
66	85	353017
66	86	296446
66	87	466251
66	88	450424
66	89	403723
66	90	728442
66	91	407185
66	92	608285
66	93	804581
66	94	353017
66	95	473074
66	96	450424
66	97	296426
66	98	0
66	99	387131
66	100	589075
66	101	407185
66	102	730043
66	103	607453
66	104	397020
66	105	402273
66	106	468184
66	107	353045
66	108	520436
66	109	471593
66	110	802161
66	111	366443
66	112	450538
66	113	434435
66	114	407332
66	115	296426
66	116	713149
66	117	401908
66	118	408156
66	119	0
66	120	606870
66	121	524292
66	122	656481
66	123	751788
66	124	366256
66	125	470572
66	126	607325
66	127	352960
66	128	450279
66	129	402695
66	130	296426
66	131	318993
66	132	468478
66	133	605734
66	134	532024
66	135	423739
66	136	311532
66	137	729296
66	138	0
66	139	472540
66	140	436268
67	68	566899
67	69	320332
67	70	492193
67	71	672409
67	72	546386
67	73	476287
67	74	0
67	75	655948
67	76	481532
67	77	392359
67	78	684766
67	79	605853
67	80	685448
67	81	666053
67	82	537521
67	83	341417
67	84	0
67	85	469223
67	86	372842
67	87	684766
67	88	683504
67	89	655831
67	90	605853
67	91	479059
67	92	499580
67	93	488254
67	94	469223
67	95	341012
67	96	683504
67	97	372831
67	98	408555
67	99	592230
67	100	0
67	101	479059
67	102	598702
67	103	491627
67	104	666153
67	105	653935
67	106	645438
67	107	469327
67	108	953584
67	109	340679
67	110	490658
67	111	615506
67	112	742792
67	113	659990
67	114	479066
67	115	372831
67	116	598589
67	117	653324
67	118	619994
67	119	407924
67	120	374782
67	121	0
67	122	431573
67	123	483099
67	124	615244
67	125	340464
67	126	0
67	127	496491
67	128	742465
67	129	653572
67	130	372831
67	131	446788
67	132	928471
67	133	374621
67	134	389947
67	135	678062
67	136	410930
67	137	597543
67	138	318073
67	139	573459
67	140	494866
68	69	392923
68	70	486206
68	71	600556
68	72	746202
68	73	554532
68	74	758549
68	75	482743
68	76	480365
68	77	471346
68	78	480261
68	79	0
68	80	687817
68	81	596101
68	82	743973
68	83	344325
68	84	758143
68	85	561959
68	86	421732
68	87	480261
68	88	687135
68	89	482647
68	90	0
68	91	582389
68	92	443132
68	93	726825
68	94	561959
68	95	343595
68	96	687135
68	97	421689
68	98	674782
68	99	446871
68	100	757706
68	101	582389
68	102	0
68	103	443177
68	104	596111
68	105	480167
68	106	473347
68	107	561970
68	108	453343
68	109	342864
68	110	726705
68	111	596389
68	112	687099
68	113	487238
68	114	582515
68	115	421689
68	116	0
68	117	479259
68	118	406455
68	119	674636
68	120	443262
68	121	567202
68	122	748688
68	123	727351
68	124	596213
68	125	342369
68	126	706276
68	127	574671
68	128	686806
68	129	478748
68	130	421689
68	131	327472
68	132	448309
68	133	442730
68	134	497168
68	135	468889
68	136	496042
68	137	0
68	138	593585
68	139	391880
68	140	580764
69	70	350589
69	71	480844
69	72	289647
69	73	0
69	74	380392
69	75	371014
69	76	265402
69	77	515618
69	78	399783
69	79	513234
69	80	672096
69	81	485861
69	82	287807
69	83	201553
69	84	380472
69	85	670082
69	86	403952
69	87	399783
69	88	633943
69	89	371105
69	90	513234
69	91	0
69	92	274219
69	93	264857
69	94	670082
69	95	201264
69	96	633943
69	97	403709
69	98	277838
69	99	369571
69	100	373834
69	101	0
69	102	509288
69	103	247360
69	104	485425
69	105	365382
69	106	396197
69	107	669761
69	108	250861
69	109	201004
69	110	265551
69	111	485098
69	112	633360
69	113	365725
69	114	0
69	115	403709
69	116	382899
69	117	362550
69	118	398303
69	119	278096
69	120	230006
69	121	318507
69	122	573952
69	123	274233
69	124	485182
69	125	200828
69	126	317478
69	127	946956
69	128	528423
69	129	355913
69	130	403709
69	131	273694
69	132	248202
69	133	229856
69	134	206231
69	135	384885
69	136	564256
69	137	508448
69	138	278084
69	139	351935
69	140	0
70	71	823645
70	72	417805
70	73	568876
70	74	717069
70	75	0
70	76	427530
70	77	841686
70	78	757974
70	79	476082
70	80	630737
70	81	823081
70	82	415197
70	83	354857
70	84	587574
70	85	631397
70	86	841247
70	87	757974
70	88	629754
70	89	0
70	90	476082
70	91	426544
70	92	422423
70	93	398391
70	94	631397
70	95	354964
70	96	629754
70	97	841204
70	98	346183
70	99	758544
70	100	713146
70	101	426544
70	102	472305
70	103	422863
70	104	823055
70	105	0
70	106	636863
70	107	573851
70	108	572399
70	109	355149
70	110	394017
70	111	822983
70	112	629881
70	113	792015
70	114	426229
70	115	841204
70	116	449564
70	117	0
70	118	593886
70	119	345934
70	120	379813
70	121	695106
70	122	438332
70	123	363248
70	124	823003
70	125	355275
70	126	695566
70	127	427367
70	128	629915
70	129	0
70	130	841204
70	131	575912
70	132	532034
70	133	380012
70	134	359053
70	135	920940
70	136	624913
70	137	472206
70	138	304577
70	139	511474
70	140	360806
71	72	507095
71	73	992992
71	74	956960
71	75	883409
71	76	518902
71	77	992072
71	78	770922
71	79	567864
71	80	942441
71	81	0
71	82	502936
71	83	442874
71	84	833893
71	85	744158
71	86	927124
71	87	770922
71	88	942152
71	89	883391
71	90	567864
71	91	642585
71	92	508647
71	93	492051
71	94	744158
71	95	442792
71	96	942152
71	97	927111
71	98	401445
71	99	698401
71	100	956157
71	101	642585
71	102	563460
71	103	508971
71	104	0
71	105	881387
71	106	772996
71	107	756374
71	108	721429
71	109	442760
71	110	486183
71	111	0
71	112	942133
71	113	746229
71	114	642280
71	115	927111
71	116	540917
71	117	880403
71	118	751196
71	119	401317
71	120	464391
71	121	948430
71	122	493073
71	123	449446
71	124	0
71	125	442742
71	126	948442
71	127	763208
71	128	942151
71	129	878267
71	130	927111
71	131	514795
71	132	719190
71	133	464425
71	134	451066
71	135	849489
71	136	742227
71	137	563457
71	138	349622
71	139	680063
71	140	533572
72	73	387833
72	74	994862
72	75	514239
72	76	990353
72	77	348548
72	78	657333
72	79	830838
72	80	523383
72	81	502542
72	82	0
72	83	684686
72	84	991579
72	85	393072
72	86	347750
72	87	657333
72	88	522694
72	89	514133
72	90	830838
72	91	420827
72	92	777938
72	93	0
72	94	393072
72	95	683926
72	96	522694
72	97	347739
72	98	0
72	99	498121
72	100	827884
72	101	420827
72	102	769487
72	103	777530
72	104	502634
72	105	512935
72	106	704504
72	107	393116
72	108	929955
72	109	683125
72	110	0
72	111	462594
72	112	522867
72	113	552035
72	114	420947
72	115	347739
72	116	746305
72	117	512670
72	118	611706
72	119	0
72	120	777293
72	121	711030
72	122	759290
72	123	0
72	124	462415
72	125	682578
72	126	765789
72	127	399940
72	128	522607
72	129	503104
72	130	347739
72	131	455393
72	132	821134
72	133	776637
72	134	0
72	135	571100
72	136	350920
72	137	768758
72	138	0
72	139	673656
72	140	447827
73	74	535317
73	75	586189
73	76	354346
73	77	997656
73	78	475313
73	79	689825
73	80	916341
73	81	800962
73	82	386649
73	83	284639
73	84	535466
73	85	0
73	86	777381
73	87	475313
73	88	916344
73	89	586272
73	90	689825
73	91	0
73	92	363672
73	93	360821
73	94	0
73	95	284452
73	96	916344
73	97	777261
73	98	376678
73	99	465759
73	100	529671
73	101	0
73	102	687233
73	103	345529
73	104	800724
73	105	581552
73	106	480759
73	107	0
73	108	395160
73	109	284303
73	110	361664
73	111	805489
73	112	916237
73	113	473617
73	114	0
73	115	777261
73	116	526311
73	117	579169
73	118	473136
73	119	376787
73	120	312037
73	121	486048
73	122	758678
73	123	372186
73	124	800572
73	125	284203
73	126	485547
73	127	0
73	128	874932
73	129	573326
73	130	777261
73	131	367856
73	132	391600
73	133	311973
73	134	310493
73	135	491670
73	136	0
73	137	672577
73	138	376901
73	139	421128
73	140	0
74	75	960566
74	76	927455
74	77	535100
74	78	937303
74	79	796623
74	80	964332
74	81	831025
74	82	991755
74	83	718598
74	84	0
74	85	526566
74	86	538056
74	87	937303
74	88	964172
74	89	960552
74	90	796623
74	91	507262
74	92	853367
74	93	795007
74	94	526566
74	95	718413
74	96	964172
74	97	538061
74	98	604911
74	99	846887
74	100	0
74	101	507262
74	102	793897
74	103	745957
74	104	956252
74	105	960391
74	106	926008
74	107	526661
74	108	0
74	109	718269
74	110	918405
74	111	956299
74	112	760185
74	113	928119
74	114	507274
74	115	538061
74	116	605055
74	117	960352
74	118	888393
74	119	604300
74	120	910612
74	121	0
74	122	560135
74	123	758339
74	124	956273
74	125	718179
74	126	0
74	127	537456
74	128	759963
74	129	910034
74	130	538061
74	131	657331
74	132	0
74	133	910595
74	134	744154
74	135	890576
74	136	493178
74	137	793323
74	138	533455
74	139	866018
74	140	510450
75	76	619226
75	77	937127
75	78	969425
75	79	483005
75	80	669246
75	81	882991
75	82	513819
75	83	534571
75	84	960604
75	85	649879
75	86	909695
75	87	969425
75	88	668380
75	89	0
75	90	483005
75	91	446045
75	92	595930
75	93	514163
75	94	649879
75	95	534657
75	96	668380
75	97	936941
75	98	404020
75	99	915941
75	100	960030
75	101	446045
75	102	479340
75	103	596241
75	104	882981
75	105	0
75	106	903873
75	107	595204
75	108	961008
75	109	534800
75	110	508309
75	111	882942
75	112	607225
75	113	873745
75	114	445755
75	115	936941
75	116	456867
75	117	0
75	118	867321
75	119	403784
75	120	571383
75	121	903845
75	122	421931
75	123	430837
75	124	882952
75	125	534898
75	126	903995
75	127	449105
75	128	607255
75	129	0
75	130	936941
75	131	891338
75	132	828589
75	133	571527
75	134	524059
75	135	0
75	136	644088
75	137	479232
75	138	362455
75	139	777889
75	140	372461
76	77	372211
76	78	909354
76	79	508353
76	80	455920
76	81	534111
76	82	841142
76	83	0
76	84	793607
76	85	353868
76	86	374496
76	87	909354
76	88	455182
76	89	619134
76	90	508353
76	91	346932
76	92	0
76	93	834146
76	94	353868
76	95	0
76	96	455182
76	97	374510
76	98	632990
76	99	637855
76	100	796887
76	101	346932
76	102	508549
76	103	0
76	104	515168
76	105	618865
76	106	824817
76	107	353936
76	108	923997
76	109	0
76	110	833860
76	111	515413
76	112	391850
76	113	669379
76	114	347007
76	115	374510
76	116	490628
76	117	618991
76	118	785764
76	119	631805
76	120	0
76	121	483640
76	122	453393
76	123	832606
76	124	515282
76	125	0
76	126	484862
76	127	357317
76	128	391612
76	129	541907
76	130	374510
76	131	650456
76	132	784896
76	133	0
76	134	889137
76	135	715664
76	136	334648
76	137	507679
76	138	632975
76	139	728233
76	140	357841
77	78	545176
77	79	447375
77	80	616646
77	81	927584
77	82	348120
77	83	312973
77	84	489784
77	85	722621
77	86	0
77	87	545176
77	88	616148
77	89	910030
77	90	447375
77	91	639969
77	92	359851
77	93	322253
77	94	722621
77	95	312956
77	96	616148
77	97	0
77	98	316029
77	99	556092
77	100	529640
77	101	639969
77	102	443574
77	103	360205
77	104	927518
77	105	936082
77	106	537125
77	107	686238
77	108	417021
77	109	312994
77	110	322202
77	111	927400
77	112	616027
77	113	577410
77	114	639610
77	115	0
77	116	429560
77	117	935495
77	118	517879
77	119	315985
77	120	319395
77	121	529642
77	122	488984
77	123	331118
77	124	927463
77	125	313021
77	126	529748
77	127	689105
77	128	616205
77	129	933779
77	130	0
77	131	474483
77	132	414426
77	133	319471
77	134	283485
77	135	547123
77	136	711375
77	137	443770
77	138	292008
77	139	459295
77	140	513478
78	79	498030
78	80	663804
78	81	773061
78	82	617060
78	83	910781
78	84	937349
78	85	496372
78	86	551174
78	87	0
78	88	663180
78	89	969412
78	90	498030
78	91	456868
78	92	903407
78	93	633744
78	94	496372
78	95	847422
78	96	663180
78	97	545348
78	98	488597
78	99	0
78	100	937072
78	101	456868
78	102	495973
78	103	825019
78	104	769460
78	105	925659
78	106	0
78	107	487200
78	108	919620
78	109	822191
78	110	634608
78	111	769537
78	112	607222
78	113	0
78	114	456788
78	115	545348
78	116	537809
78	117	892795
78	118	0
78	119	488141
78	120	825144
78	121	757842
78	122	442276
78	123	523027
78	124	769498
78	125	789667
78	126	758355
78	127	469122
78	128	607149
78	129	757568
78	130	545348
78	131	0
78	132	905857
78	133	791034
78	134	742884
78	135	0
78	136	494465
78	137	495602
78	138	467373
78	139	0
78	140	452071
79	80	898333
79	81	563682
79	82	829377
79	83	375342
79	84	796328
79	85	537134
79	86	400385
79	87	498030
79	88	898202
79	89	482921
79	90	0
79	91	939035
79	92	480821
79	93	758897
79	94	537134
79	95	374648
79	96	898202
79	97	400336
79	98	760124
79	99	457347
79	100	796158
79	101	939035
79	102	0
79	103	480815
79	104	563681
79	105	480501
79	106	502875
79	107	537133
79	108	534813
79	109	373944
79	110	758678
79	111	563942
79	112	898178
79	113	498083
79	114	845930
79	115	400336
79	116	0
79	117	479596
79	118	437900
79	119	760180
79	120	480854
79	121	605992
79	122	0
79	123	757250
79	124	563773
79	125	373466
79	126	760577
79	127	550885
79	128	898099
79	129	478951
79	130	400336
79	131	346156
79	132	531306
79	133	480361
79	134	564837
79	135	473707
79	136	469140
79	137	0
79	138	760314
79	139	424354
79	140	854639
80	81	941305
80	82	522071
80	83	356795
80	84	964338
80	85	878933
80	86	480515
80	87	663804
80	88	0
80	89	669193
80	90	898333
80	91	913522
80	92	489632
80	93	491155
80	94	878933
80	95	356489
80	96	0
80	97	480436
80	98	450362
80	99	598972
80	100	963570
80	101	913522
80	102	896668
80	103	456216
80	104	941272
80	105	666228
80	106	643845
80	107	878939
80	108	685845
80	109	356224
80	110	492185
80	111	941323
80	112	0
80	113	644156
80	114	913587
80	115	480436
80	116	887730
80	117	664927
80	118	632600
80	119	450305
80	120	415197
80	121	773849
80	122	911822
80	123	501852
80	124	941276
80	125	356047
80	126	773111
80	127	864071
80	128	0
80	129	662865
80	130	480436
80	131	452635
80	132	682124
80	133	415057
80	134	454470
80	135	680509
80	136	753150
80	137	896636
80	138	408777
80	139	577987
80	140	693255
81	82	498352
81	83	455456
81	84	831097
81	85	987347
81	86	928773
81	87	773061
81	88	940997
81	89	882970
81	90	563682
81	91	646743
81	92	525650
81	93	486874
81	94	987347
81	95	455375
81	96	940997
81	97	928761
81	98	396722
81	99	696906
81	100	827817
81	101	646743
81	102	559188
81	103	525965
81	104	0
81	105	880963
81	106	774739
81	107	979906
81	108	716881
81	109	455344
81	110	480964
81	111	0
81	112	940980
81	113	744896
81	114	646451
81	115	928761
81	116	535840
81	117	879982
81	118	753271
81	119	396586
81	120	480907
81	121	835679
81	122	490825
81	123	444086
81	124	0
81	125	455326
81	126	835723
81	127	766789
81	128	940996
81	129	877879
81	130	928761
81	131	512571
81	132	714564
81	133	480940
81	134	444812
81	135	848225
81	136	987234
81	137	559173
81	138	344492
81	139	686039
81	140	537954
82	83	561068
82	84	994504
82	85	392199
82	86	344451
82	87	617060
82	88	521385
82	89	513713
82	90	829377
82	91	419442
82	92	894783
82	93	0
82	94	392199
82	95	560017
82	96	521385
82	97	344438
82	98	0
82	99	492841
82	100	824593
82	101	419442
82	102	767515
82	103	894619
82	104	498443
82	105	512504
82	106	653623
82	107	392243
82	108	924462
82	109	558909
82	110	0
82	111	458602
82	112	521556
82	113	547731
82	114	419564
82	115	344438
82	116	744062
82	117	512233
82	118	548117
82	119	0
82	120	894505
82	121	702296
82	122	757472
82	123	0
82	124	458421
82	125	558152
82	126	765486
82	127	398665
82	128	521295
82	129	501297
82	130	344438
82	131	428700
82	132	817902
82	133	894199
82	134	0
82	135	559768
82	136	350016
82	137	766776
82	138	0
82	139	580017
82	140	446382
83	84	624645
83	85	283113
83	86	315297
83	87	910781
83	88	355981
83	89	534462
83	90	375342
